price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,yr_sold
1648000.0,4,3,4610.0,12500.0,2,0.0,2,3,11,4610.0,0.0,2003.0,0.0,47.6508,-122.203,2014
518000.0,5,1,1590.0,5000.0,1,0.0,0,3,7,1190.0,400.0,1929.0,0.0,47.5752,-122.381,2014
485000.0,3,2,1760.0,3097.0,2,0.0,0,3,8,1760.0,0.0,1992.0,0.0,47.5764,-121.996,2015
259500.0,3,2,1330.0,35060.0,1,0.0,0,3,7,1330.0,0.0,1989.0,0.0,47.3128,-122.13,2015
354000.0,4,2,2340.0,5420.0,2,0.0,0,3,8,2340.0,0.0,2003.0,0.0,47.3773,-122.029,2015
999950.0,3,2,3740.0,22464.0,2,0.0,0,5,8,2330.0,1410.0,1966.0,0.0,47.6354,-122.196,2015
464500.0,3,1,1150.0,10466.0,1,0.0,0,5,7,1150.0,0.0,1959.0,0.0,47.5531,-122.177,2014
300000.0,3,2,1750.0,4200.0,2,0.0,0,3,7,1750.0,0.0,2005.0,0.0,47.3605,-122.04,2014
1080000.0,3,2,3890.0,7216.0,2,0.0,1,3,8,3260.0,630.0,1967.0,2010.0,47.5445,-122.266,2014
309950.0,4,2,1770.0,6666.0,2,0.0,0,3,7,1770.0,0.0,1989.0,0.0,47.2877,-122.349,2014
315000.0,3,1,1160.0,3700.0,1,0.0,0,3,7,1160.0,0.0,1909.0,0.0,47.5651,-122.359,2014
499950.0,3,1,1440.0,5580.0,1,0.0,0,3,7,1440.0,0.0,1908.0,0.0,47.6898,-122.326,2014
780000.0,4,2,2600.0,4800.0,1,0.0,2,3,8,1400.0,1200.0,1953.0,0.0,47.637,-122.371,2014
885000.0,3,3,2640.0,16090.0,1,0.0,2,4,8,1960.0,680.0,1976.0,0.0,47.5374,-122.213,2014
500000.0,2,1,1010.0,3885.0,1,0.0,0,4,7,1010.0,0.0,1906.0,1990.0,47.6224,-122.304,2014
329000.0,3,2,1840.0,6755.0,1,0.0,2,3,8,1840.0,0.0,1989.0,0.0,47.3512,-122.305,2014
246000.0,4,1,1720.0,7455.0,1,0.0,0,4,7,1020.0,700.0,1963.0,0.0,47.4669,-122.182,2014
405000.0,3,1,1280.0,9600.0,1,0.0,0,4,7,1280.0,0.0,1960.0,0.0,47.6922,-122.163,2014
349000.0,4,1,1700.0,7800.0,1,0.0,0,5,7,1120.0,580.0,1981.0,0.0,47.4801,-122.158,2014
374950.0,4,2,1980.0,12062.0,2,0.0,0,3,8,1980.0,0.0,1992.0,0.0,47.4038,-122.167,2015
306000.0,3,2,1160.0,7217.0,1,0.0,0,3,7,1160.0,0.0,1969.0,0.0,47.7279,-122.227,2014
416000.0,4,1,1980.0,7840.0,1,0.0,0,4,7,990.0,990.0,1961.0,0.0,47.6226,-122.115,2014
560000.0,3,2,1960.0,12476.0,2,0.0,0,4,8,1960.0,0.0,1989.0,0.0,47.5315,-122.172,2014
260000.0,3,1,1270.0,20700.0,1,0.0,0,2,7,1150.0,120.0,1948.0,0.0,47.7576,-122.296,2014
306500.0,3,2,2060.0,38377.0,1,0.0,0,4,8,1560.0,500.0,1978.0,0.0,47.2752,-122.319,2014
299950.0,3,1,1980.0,11274.0,1,0.0,0,4,7,1480.0,500.0,1968.0,0.0,47.4474,-122.167,2014
265500.0,3,2,1450.0,8977.0,1,0.0,0,3,8,1450.0,0.0,1990.0,0.0,47.2576,-122.214,2015
219000.0,3,1,1200.0,12000.0,1,0.0,0,3,7,1200.0,0.0,1986.0,0.0,47.268,-122.245,2014
365000.0,3,1,1830.0,17349.0,1,0.0,0,3,8,1230.0,600.0,1977.0,0.0,47.7427,-122.109,2015
499000.0,3,2,2090.0,42689.0,1,0.0,0,3,7,2090.0,0.0,1959.0,1998.0,47.3497,-121.944,2014
366000.0,3,1,1510.0,8301.0,1,0.0,0,3,7,1510.0,0.0,1967.0,0.0,47.7243,-122.222,2014
514950.0,3,2,1310.0,1264.0,3,0.0,0,3,8,1310.0,0.0,2014.0,0.0,47.6987,-122.366,2015
875000.0,4,2,3790.0,10669.0,2,0.0,0,3,10,3790.0,0.0,1999.0,0.0,47.5976,-121.983,2014
831000.0,3,2,2240.0,8800.0,1,0.0,0,5,8,2240.0,0.0,1957.0,0.0,47.5937,-122.172,2015
689900.0,4,3,2740.0,7266.0,2,0.0,0,3,9,2060.0,680.0,2003.0,0.0,47.5346,-122.066,2014
315000.0,3,2,1660.0,10763.0,2,0.0,0,3,7,1660.0,0.0,1994.0,0.0,47.3812,-122.029,2014
355000.0,0,0,2460.0,8049.0,2,0.0,0,3,8,2460.0,0.0,1990.0,0.0,47.4095,-122.168,2015
336500.0,3,1,1480.0,7284.0,1,0.0,0,3,7,970.0,510.0,1963.0,0.0,47.7757,-122.353,2014
1100000.0,3,2,2640.0,4050.0,1,0.0,0,5,8,1750.0,890.0,1926.0,0.0,47.6332,-122.281,2014
375000.0,6,2,1900.0,8057.0,1,0.0,0,4,7,1170.0,730.0,1959.0,0.0,47.762,-122.335,2014
289275.0,3,2,2860.0,24046.0,1,0.0,0,3,9,1700.0,1160.0,1985.0,0.0,47.7718,-121.904,2014
455000.0,4,3,3440.0,6000.0,2,0.0,0,4,8,3440.0,0.0,2002.0,0.0,47.4077,-122.331,2014
505000.0,3,1,1640.0,10695.0,1,0.0,2,3,8,1640.0,0.0,1975.0,0.0,47.7145,-122.222,2014
450000.0,3,1,1450.0,3350.0,1,0.0,0,4,7,1450.0,0.0,1919.0,0.0,47.5607,-122.378,2014
567500.0,3,2,2300.0,7398.0,2,0.0,0,3,8,2300.0,0.0,2001.0,0.0,47.5369,-121.876,2014
265000.0,3,1,1460.0,8505.0,1,0.0,0,4,7,1460.0,0.0,1955.0,0.0,47.4402,-122.195,2014
340000.0,3,2,1570.0,14992.0,1,0.0,0,3,8,1570.0,0.0,2001.0,0.0,47.6965,-121.922,2014
375000.0,3,2,1540.0,8885.0,1,0.0,0,5,6,1540.0,0.0,1939.0,0.0,47.7403,-121.984,2015
920000.0,6,3,3300.0,4218.0,2,0.0,0,3,8,2200.0,1100.0,1970.0,0.0,47.6557,-122.344,2014
850000.0,4,2,2130.0,11843.0,2,0.0,0,4,9,2130.0,0.0,1972.0,0.0,47.5358,-122.225,2014
202000.0,3,1,1010.0,9750.0,1,0.0,0,5,7,1010.0,0.0,1969.0,0.0,47.3244,-122.144,2014
725000.0,4,3,2420.0,12000.0,1,0.0,0,3,9,2420.0,0.0,1984.0,0.0,47.7267,-122.063,2014
900000.0,3,3,3870.0,33980.0,2,0.0,0,3,10,3150.0,720.0,1991.0,0.0,47.5589,-122.117,2015
680200.0,2,1,1960.0,6000.0,1,0.0,0,3,8,1210.0,750.0,1951.0,0.0,47.6849,-122.333,2015
216500.0,3,1,1170.0,9000.0,1,0.0,0,4,6,1170.0,0.0,1918.0,0.0,47.2109,-121.987,2015
325000.0,3,1,1890.0,7650.0,1,0.0,0,5,7,1890.0,0.0,1966.0,0.0,47.3454,-122.314,2014
675000.0,3,2,2250.0,4134.0,2,0.0,0,3,9,2250.0,0.0,2004.0,0.0,47.6651,-122.084,2014
435000.0,2,0,750.0,16321.0,1,0.0,1,3,4,750.0,0.0,1936.0,0.0,47.6985,-122.229,2015
263500.0,3,1,1610.0,14000.0,1,0.0,0,4,7,1050.0,560.0,1977.0,0.0,47.3429,-122.036,2015
550000.0,4,2,2590.0,36256.0,2,0.0,0,3,8,2590.0,0.0,1978.0,0.0,47.769,-122.094,2015
875000.0,3,2,2520.0,3750.0,2,0.0,1,4,9,2520.0,0.0,1995.0,0.0,47.5671,-122.404,2015
246600.0,4,1,1340.0,8400.0,1,0.0,0,5,7,1340.0,0.0,1966.0,0.0,47.3313,-122.343,2015
337000.0,3,2,1460.0,941.0,3,0.0,0,3,8,1460.0,0.0,2006.0,0.0,47.7145,-122.356,2014
240000.0,3,1,1380.0,7500.0,1,0.0,0,3,7,1380.0,0.0,1988.0,0.0,47.3628,-122.045,2014
490000.0,3,1,1510.0,11120.0,1,0.0,0,4,8,1510.0,0.0,1984.0,0.0,47.5931,-122.158,2014
510000.0,5,2,2510.0,83231.0,1,0.0,0,4,7,1260.0,1250.0,1975.0,0.0,47.4576,-121.984,2014
305000.0,3,1,910.0,8008.0,1,0.0,0,3,7,910.0,0.0,1971.0,0.0,47.726,-122.22,2015
350000.0,3,2,1970.0,3655.0,2,0.0,0,3,7,1970.0,0.0,2003.0,0.0,47.7453,-121.984,2015
284200.0,3,1,1540.0,6632.0,1,0.0,0,3,7,1070.0,470.0,1959.0,0.0,47.4973,-122.252,2015
357000.0,4,2,1980.0,9757.0,2,0.0,0,5,7,1980.0,0.0,1995.0,0.0,47.3675,-122.019,2015
854000.0,4,2,3150.0,38865.0,1,0.0,0,3,10,2480.0,670.0,1986.0,0.0,47.7302,-122.106,2014
1175000.0,4,2,4700.0,49658.0,2,0.0,0,3,10,4700.0,0.0,1999.0,0.0,47.5878,-122.022,2015
1000000.0,3,2,2300.0,15952.0,1,0.0,0,4,8,1150.0,1150.0,1963.0,0.0,47.6322,-122.232,2014
616500.0,4,2,1880.0,3000.0,2,0.0,0,3,8,1760.0,120.0,1909.0,1977.0,47.6864,-122.349,2014
750000.0,4,2,2640.0,3750.0,2,0.0,0,5,7,1840.0,800.0,1911.0,0.0,47.6783,-122.363,2014
650000.0,6,4,3900.0,9100.0,2,0.0,0,3,8,2870.0,1030.0,1979.0,0.0,47.6612,-122.137,2014
275000.0,4,2,2670.0,10050.0,1,0.0,0,4,8,1420.0,1250.0,1962.0,0.0,47.3792,-122.28,2014
540000.0,4,1,1840.0,4280.0,1,0.0,0,4,7,920.0,920.0,1918.0,0.0,47.6681,-122.32,2014
225000.0,3,1,1120.0,10665.0,1,0.0,0,4,6,1120.0,0.0,1961.0,0.0,47.2886,-122.274,2014
845000.0,4,2,2970.0,9072.0,2,0.0,0,3,10,2970.0,0.0,1991.0,0.0,47.562,-122.114,2015
490000.0,3,2,1410.0,7740.0,1,0.0,0,5,6,1410.0,0.0,1923.0,0.0,47.523,-122.371,2015
753000.0,4,2,3060.0,8167.0,2,0.0,0,3,9,3060.0,0.0,2005.0,0.0,47.5521,-121.989,2014
475000.0,3,1,2490.0,7210.0,1,0.0,0,3,7,1290.0,1200.0,1972.0,0.0,47.726,-122.198,2015
124000.0,1,0,840.0,7203.0,1,0.0,0,3,6,840.0,0.0,1949.0,0.0,47.4756,-122.301,2014
224000.0,1,0,840.0,7203.0,1,0.0,0,3,6,840.0,0.0,1949.0,0.0,47.4756,-122.301,2015
485000.0,2,1,1130.0,3800.0,1,0.0,0,4,7,1130.0,0.0,1916.0,0.0,47.6862,-122.378,2014
230000.0,4,1,1850.0,6000.0,1,0.0,0,4,6,1270.0,580.0,1944.0,0.0,47.4923,-122.247,2014
372000.0,4,2,2330.0,14175.0,1,0.0,0,3,7,1800.0,530.0,1980.0,0.0,47.4193,-122.194,2014
306000.0,4,2,1880.0,9426.0,2,0.0,0,4,7,1880.0,0.0,1990.0,0.0,47.3584,-122.089,2015
905000.0,4,3,2980.0,3000.0,2,0.0,0,3,9,2340.0,640.0,2008.0,0.0,47.6768,-122.326,2014
440000.0,4,1,1440.0,6678.0,1,0.0,0,3,7,1040.0,400.0,1950.0,0.0,47.571,-122.392,2015
280000.0,3,1,1630.0,10001.0,1,0.0,0,4,7,1100.0,530.0,1977.0,0.0,47.3605,-122.12,2015
435000.0,3,2,1778.0,147823.0,2,0.0,0,3,7,1778.0,0.0,1999.0,0.0,47.6811,-121.915,2014
425000.0,3,2,1930.0,4500.0,2,0.0,0,3,8,1930.0,0.0,1990.0,0.0,47.5791,-122.001,2014
204950.0,2,0,1130.0,11429.0,1,0.0,0,3,7,1130.0,0.0,1956.0,0.0,47.4526,-122.284,2014
670000.0,2,1,1650.0,7500.0,1,0.0,0,4,7,1000.0,650.0,1959.0,0.0,47.6871,-122.207,2014
475000.0,2,1,820.0,2723.0,1,0.0,0,3,7,820.0,0.0,1921.0,0.0,47.6623,-122.339,2014
352000.0,5,2,2900.0,6650.0,1,0.0,0,3,7,1450.0,1450.0,1964.0,0.0,47.4935,-122.332,2015
575000.0,4,1,2330.0,8800.0,1,0.0,2,4,7,1260.0,1070.0,1961.0,0.0,47.6148,-122.113,2015
1730000.0,4,3,4440.0,20668.0,2,0.0,2,5,10,3240.0,1200.0,1965.0,0.0,47.5472,-122.235,2014
491000.0,3,2,1660.0,5070.0,2,0.0,3,3,8,1660.0,0.0,1950.0,1990.0,47.5552,-122.296,2014
750000.0,4,2,3020.0,7465.0,2,0.0,0,3,9,3020.0,0.0,2004.0,0.0,47.5982,-121.98,2014
830000.0,4,2,1850.0,50662.0,1,0.0,0,3,8,1430.0,420.0,1978.0,0.0,47.6535,-122.119,2014
1140000.0,6,3,5960.0,20197.0,2,0.0,4,3,10,3900.0,2060.0,2005.0,0.0,47.5398,-121.869,2015
137124.0,3,1,960.0,27442.0,1,0.0,0,4,6,960.0,0.0,1970.0,0.0,47.4676,-122.134,2014
225000.0,4,1,1150.0,6000.0,1,0.0,0,3,6,1150.0,0.0,1907.0,0.0,47.562,-122.283,2014
732600.0,4,2,2130.0,7300.0,1,0.0,0,4,7,1230.0,900.0,1963.0,0.0,47.605,-122.167,2014
818000.0,4,2,2460.0,8001.0,2,0.0,0,4,8,2460.0,0.0,1984.0,0.0,47.548,-122.154,2015
431000.0,3,2,2360.0,14950.0,1,0.0,0,4,9,2360.0,0.0,1978.0,0.0,47.3856,-122.158,2014
304000.0,2,2,1320.0,1034.0,3,0.0,0,3,7,1320.0,0.0,1996.0,0.0,47.7039,-122.344,2014
650000.0,5,2,1910.0,4667.0,1,0.0,0,3,7,1010.0,900.0,1908.0,0.0,47.6236,-122.306,2014
450000.0,2,2,1610.0,6160.0,2,0.0,0,4,8,1610.0,0.0,1977.0,0.0,47.6644,-122.13,2015
269000.0,4,1,1610.0,8401.0,1,0.0,0,3,7,1610.0,0.0,1958.0,0.0,47.5104,-122.165,2014
875000.0,3,1,1160.0,10732.0,1,0.0,0,3,7,1160.0,0.0,1953.0,0.0,47.6391,-122.205,2014
890000.0,4,2,2870.0,8393.0,1,0.0,0,4,8,1480.0,1390.0,1977.0,0.0,47.5787,-122.245,2015
565000.0,4,2,2280.0,9725.0,2,0.0,0,3,8,2280.0,0.0,1986.0,0.0,47.7568,-122.141,2014
448175.0,2,2,1370.0,1339.0,2,0.0,0,4,8,1150.0,220.0,2006.0,0.0,47.6021,-122.295,2015
235000.0,0,0,1470.0,4800.0,2,0.0,0,3,7,1470.0,0.0,1996.0,0.0,47.5265,-121.828,2014
680000.0,5,3,2970.0,6500.0,2,0.0,0,3,9,2970.0,0.0,2000.0,0.0,47.5973,-122.018,2014
629000.0,3,1,1460.0,12367.0,2,1.0,4,4,8,1120.0,340.0,1970.0,0.0,47.3311,-122.375,2015
494000.0,3,3,1570.0,1486.0,2,0.0,0,3,8,1330.0,240.0,2000.0,0.0,47.652,-122.384,2015
1100000.0,4,3,2880.0,5500.0,2,0.0,0,4,9,1920.0,960.0,1926.0,0.0,47.6448,-122.317,2015
450000.0,5,2,1900.0,9460.0,1,0.0,0,3,7,1190.0,710.0,1969.0,0.0,47.7096,-122.202,2015
330000.0,3,1,2020.0,11050.0,1,0.0,0,4,8,1320.0,700.0,1969.0,0.0,47.4706,-122.119,2014
960000.0,4,2,3110.0,11397.0,2,0.0,3,4,10,3110.0,0.0,1984.0,0.0,47.5623,-122.106,2014
360000.0,4,2,2390.0,7056.0,2,0.0,0,3,9,2390.0,0.0,1990.0,0.0,47.3385,-122.264,2014
378000.0,3,2,2150.0,11672.0,2,0.0,0,3,8,2150.0,0.0,2004.0,0.0,47.3515,-122.006,2014
499950.0,3,1,1340.0,6250.0,1,0.0,0,4,7,1090.0,250.0,1941.0,0.0,47.5427,-122.386,2014
450000.0,3,2,1990.0,12866.0,2,0.0,0,4,7,1990.0,0.0,1986.0,0.0,47.7477,-122.17,2014
523500.0,2,2,1600.0,5969.0,1,0.0,0,4,7,800.0,800.0,1950.0,0.0,47.5691,-122.394,2014
600000.0,3,2,2680.0,43995.0,2,0.0,0,3,9,2680.0,0.0,1986.0,0.0,47.7655,-122.086,2014
290000.0,3,2,2080.0,4828.0,2,0.0,0,3,8,2080.0,0.0,2002.0,0.0,47.3737,-122.132,2014
176000.0,3,3,1340.0,5434.0,2,0.0,0,3,7,1340.0,0.0,1986.0,0.0,47.3779,-122.045,2015
885000.0,3,2,2590.0,3750.0,1,0.0,0,5,7,1790.0,800.0,1904.0,0.0,47.635,-122.353,2014
483000.0,2,1,1240.0,3000.0,1,0.0,0,3,7,1240.0,0.0,1906.0,0.0,47.6689,-122.326,2014
240000.0,3,1,1310.0,7125.0,1,0.0,0,4,7,1310.0,0.0,1978.0,0.0,47.3739,-122.148,2015
720000.0,4,2,2530.0,5200.0,1,0.0,1,4,8,1530.0,1000.0,1957.0,0.0,47.6985,-122.382,2014
311000.0,4,2,1780.0,5822.0,2,0.0,0,3,7,1780.0,0.0,2001.0,0.0,47.4455,-122.169,2014
332500.0,3,2,1600.0,7995.0,1,0.0,0,3,7,1600.0,0.0,1950.0,1984.0,47.5177,-122.257,2015
164950.0,3,1,1570.0,15330.0,1,0.0,0,3,7,1080.0,490.0,1956.0,0.0,47.4608,-122.34,2014
371000.0,3,1,1570.0,15330.0,1,0.0,0,3,7,1080.0,490.0,1956.0,0.0,47.4608,-122.34,2015
264500.0,3,1,1650.0,16200.0,1,0.0,0,3,7,1650.0,0.0,1976.0,0.0,47.3926,-122.168,2015
1738000.0,4,2,2920.0,6513.0,2,0.0,0,4,9,2260.0,660.0,1937.0,0.0,47.638,-122.29,2014
503000.0,2,1,870.0,4280.0,1,0.0,2,4,6,870.0,0.0,1921.0,0.0,47.6697,-122.29,2015
738000.0,4,2,2830.0,5010.0,2,0.0,0,3,9,2170.0,660.0,2000.0,0.0,47.6952,-122.327,2014
393000.0,2,1,980.0,3350.0,1,0.0,0,4,7,980.0,0.0,1925.0,0.0,47.6858,-122.352,2014
280000.0,2,1,990.0,45528.0,1,0.0,0,4,7,990.0,0.0,1992.0,0.0,47.5013,-122.463,2015
260000.0,4,2,2360.0,9647.0,1,0.0,2,3,8,1530.0,830.0,1964.0,0.0,47.3367,-122.332,2015
505000.0,2,1,1000.0,4640.0,1,0.0,2,3,7,1000.0,0.0,1915.0,0.0,47.5659,-122.389,2015
241000.0,3,1,1660.0,8000.0,1,0.0,0,4,7,1120.0,540.0,1976.0,0.0,47.353,-122.172,2015
530000.0,3,1,1520.0,9605.0,1,0.0,0,3,7,1520.0,0.0,1975.0,0.0,47.667,-122.142,2015
713000.0,1,1,1180.0,4000.0,1,0.0,2,4,8,840.0,340.0,1910.0,0.0,47.5561,-122.266,2014
487000.0,3,1,1770.0,10125.0,2,0.0,0,3,7,1770.0,0.0,1944.0,1978.0,47.7289,-122.353,2014
128000.0,2,1,980.0,5393.0,1,0.0,0,3,6,980.0,0.0,1969.0,0.0,47.3674,-122.081,2014
210500.0,3,1,1840.0,10178.0,1,0.0,0,3,7,1040.0,800.0,1960.0,0.0,47.3979,-122.317,2014
420000.0,3,2,1810.0,7210.0,1,0.0,0,5,7,1210.0,600.0,1968.0,0.0,47.5067,-122.163,2015
679000.0,3,2,1780.0,4320.0,2,0.0,0,4,8,1780.0,0.0,1930.0,1986.0,47.6809,-122.293,2014
784950.0,4,2,2840.0,4227.0,3,0.0,0,3,9,2840.0,0.0,2014.0,0.0,47.7097,-122.107,2014
352000.0,4,2,2650.0,6366.0,2,0.0,0,3,9,2650.0,0.0,1998.0,0.0,47.3325,-122.171,2014
386000.0,3,1,1270.0,1318.0,2,0.0,0,3,7,1080.0,190.0,2004.0,0.0,47.6526,-122.384,2014
335000.0,3,1,1260.0,17000.0,1,0.0,0,3,7,1260.0,0.0,1994.0,0.0,47.5114,-122.361,2015
472500.0,3,2,1750.0,15500.0,1,0.0,0,3,7,1490.0,260.0,1982.0,0.0,47.5887,-122.065,2014
599950.0,5,2,2680.0,13292.0,1,0.0,0,3,8,1340.0,1340.0,1976.0,0.0,47.7422,-122.257,2014
963990.0,4,3,3830.0,6765.0,2,0.0,0,3,9,3830.0,0.0,2014.0,0.0,47.685,-122.016,2014
735000.0,3,2,1610.0,3600.0,2,0.0,2,5,8,1610.0,0.0,1925.0,0.0,47.5969,-122.293,2014
858450.0,3,4,3840.0,9751.0,2,0.0,0,3,10,3840.0,0.0,1998.0,0.0,47.6347,-122.064,2015
665000.0,5,2,2670.0,4000.0,2,0.0,0,4,7,1800.0,870.0,1914.0,0.0,47.6711,-122.315,2015
290000.0,3,2,2000.0,7414.0,2,0.0,0,4,7,2000.0,0.0,1993.0,0.0,47.3508,-122.057,2014
250000.0,2,1,860.0,4320.0,1,0.0,0,3,7,860.0,0.0,1925.0,0.0,47.5263,-122.325,2015
192500.0,3,1,1420.0,7205.0,1,0.0,0,3,7,1420.0,0.0,1986.0,0.0,47.3555,-122.175,2014
350000.0,4,2,2060.0,13400.0,1,0.0,2,4,8,2060.0,0.0,1957.0,0.0,47.4404,-122.34,2014
518000.0,4,2,2790.0,9910.0,2,0.0,0,3,8,2790.0,0.0,2003.0,0.0,47.4891,-122.141,2015
563000.0,4,1,1410.0,3376.0,1,0.0,0,5,7,1410.0,0.0,1911.0,0.0,47.6606,-122.365,2014
375000.0,4,3,2420.0,9566.0,2,0.0,0,3,7,2420.0,0.0,2003.0,0.0,47.4693,-122.266,2014
400000.0,3,2,1460.0,1319.0,3,0.0,0,3,8,1460.0,0.0,2002.0,0.0,47.698,-122.349,2015
240000.0,5,1,2460.0,16000.0,1,0.0,0,3,7,1230.0,1230.0,1957.0,0.0,47.3305,-122.351,2014
317500.0,2,1,1000.0,5120.0,1,0.0,0,3,6,1000.0,0.0,1902.0,0.0,47.6088,-122.307,2014
1315000.0,5,4,4420.0,36342.0,2,0.0,0,5,10,2740.0,1680.0,1982.0,0.0,47.6468,-122.151,2015
234000.0,3,1,1240.0,239144.0,1,0.0,0,3,6,1240.0,0.0,1921.0,1992.0,47.4303,-122.046,2014
645000.0,3,2,1740.0,13750.0,2,0.0,0,4,9,1740.0,0.0,1975.0,0.0,47.6264,-122.092,2014
649000.0,2,1,1280.0,4840.0,1,0.0,0,3,7,1200.0,80.0,1908.0,0.0,47.6762,-122.299,2015
605000.0,4,2,2520.0,3980.0,2,0.0,0,3,8,2520.0,0.0,2004.0,0.0,47.5399,-122.07,2015
337900.0,3,3,1500.0,1471.0,3,0.0,0,3,7,1500.0,0.0,1999.0,0.0,47.7034,-122.362,2014
535000.0,3,2,2490.0,3600.0,2,0.0,0,3,8,2290.0,200.0,1906.0,0.0,47.6098,-122.292,2015
325000.0,4,1,1530.0,5684.0,1,0.0,0,3,7,1130.0,400.0,1957.0,0.0,47.5507,-122.298,2014
429950.0,4,2,1740.0,10875.0,1,0.0,0,3,8,1740.0,0.0,1967.0,0.0,47.5132,-122.157,2014
775000.0,3,2,3550.0,32807.0,2,0.0,0,3,9,3550.0,0.0,1989.0,0.0,47.7292,-122.082,2015
650000.0,2,1,1280.0,6000.0,1,0.0,0,3,7,1280.0,0.0,1965.0,0.0,47.6339,-122.282,2014
1200000.0,4,2,2320.0,13114.0,2,0.0,0,5,8,2320.0,0.0,1967.0,0.0,47.5762,-122.239,2015
275000.0,2,1,1140.0,10404.0,1,0.0,0,3,5,1140.0,0.0,1935.0,0.0,47.7497,-122.286,2014
575000.0,4,3,3930.0,16970.0,2,0.0,0,3,9,3930.0,0.0,1997.0,0.0,47.7412,-121.966,2014
540000.0,3,2,2370.0,16455.0,1,0.0,0,5,7,1640.0,730.0,1959.0,0.0,47.7634,-122.277,2014
640000.0,3,1,2340.0,4206.0,1,0.0,0,5,7,1170.0,1170.0,1917.0,0.0,47.5759,-122.288,2014
275000.0,3,1,1240.0,9125.0,1,0.0,0,4,7,1240.0,0.0,1967.0,0.0,47.4469,-122.155,2014
672800.0,4,2,2740.0,10533.0,2,0.0,0,3,9,2740.0,0.0,1997.0,0.0,47.6095,-122.006,2014
495000.0,4,2,1940.0,9144.0,1,0.0,0,4,7,1430.0,510.0,1956.0,0.0,47.5942,-122.135,2014
820000.0,3,2,2950.0,35108.0,1,0.0,0,3,10,2950.0,0.0,1995.0,0.0,47.7316,-122.035,2014
475000.0,4,2,1980.0,11443.0,1,0.0,0,5,7,1980.0,0.0,1952.0,0.0,47.7707,-122.273,2014
1275000.0,4,2,2850.0,7861.0,1,0.0,4,4,10,1450.0,1400.0,1970.0,0.0,47.6995,-122.397,2014
380000.0,3,1,1160.0,9375.0,1,0.0,0,3,7,1160.0,0.0,1967.0,0.0,47.7419,-122.073,2015
397500.0,3,2,2130.0,8225.0,1,0.0,0,4,8,2130.0,0.0,1987.0,0.0,47.4396,-122.162,2014
352000.0,5,2,2420.0,8560.0,1,0.0,2,3,7,1620.0,800.0,1978.0,0.0,47.532,-122.285,2014
893880.0,6,2,2820.0,8600.0,1,0.0,0,5,8,1430.0,1390.0,1967.0,0.0,47.565,-122.144,2015
635000.0,5,3,3710.0,34200.0,2,0.0,0,3,8,2510.0,1200.0,1986.0,0.0,47.6101,-122.047,2014
420000.0,3,2,1770.0,8165.0,2,0.0,0,3,7,1770.0,0.0,1977.0,0.0,47.7166,-122.236,2014
503000.0,3,2,1260.0,2500.0,1,0.0,0,4,7,750.0,510.0,1987.0,0.0,47.6748,-122.371,2015
689000.0,2,1,2330.0,10143.0,1,0.0,2,4,7,1220.0,1110.0,1953.0,0.0,47.4899,-122.359,2014
749500.0,4,2,2490.0,3840.0,1,0.0,0,4,7,1610.0,880.0,1922.0,0.0,47.6551,-122.344,2014
1150000.0,6,3,4090.0,49542.0,2,0.0,0,3,9,3100.0,990.0,1984.0,0.0,47.6408,-122.153,2014
563500.0,4,2,2800.0,12831.0,2,0.0,0,3,8,2800.0,0.0,2001.0,0.0,47.7392,-121.966,2014
480000.0,4,3,2440.0,9664.0,2,0.0,0,3,8,1890.0,550.0,1981.0,0.0,47.7649,-122.253,2014
374950.0,4,3,2540.0,8800.0,1,0.0,1,3,9,1620.0,920.0,1977.0,0.0,47.3204,-122.387,2015
308950.0,3,2,1600.0,6250.0,2,0.0,0,3,7,1600.0,0.0,1995.0,0.0,47.3675,-122.02,2015
445000.0,4,2,2680.0,16934.0,1,0.0,0,4,7,1340.0,1340.0,1958.0,0.0,47.542,-122.364,2014
237200.0,3,1,1220.0,9000.0,1,0.0,0,4,7,1220.0,0.0,1968.0,0.0,47.3642,-122.109,2015
453500.0,3,1,1550.0,7270.0,1,0.0,0,5,7,1550.0,0.0,1953.0,0.0,47.72,-122.317,2014
616500.0,3,2,2080.0,4549.0,1,0.0,0,5,7,1040.0,1040.0,1954.0,0.0,47.6886,-122.309,2015
1250000.0,5,5,5000.0,32909.0,2,0.0,0,3,10,5000.0,0.0,2000.0,0.0,47.6012,-122.022,2014
396000.0,1,1,630.0,5150.0,1,0.0,0,4,5,630.0,0.0,1954.0,0.0,47.6923,-122.369,2015
210000.0,3,1,1070.0,8179.0,1,0.0,0,3,6,1070.0,0.0,1949.0,0.0,47.5015,-122.349,2014
539000.0,2,1,1900.0,5175.0,1,0.0,0,3,7,1200.0,700.0,1919.0,0.0,47.5689,-122.386,2014
605000.0,3,2,2960.0,18600.0,2,0.0,0,3,8,2960.0,0.0,1979.0,0.0,47.4358,-122.344,2014
437500.0,3,2,1490.0,4800.0,2,0.0,0,5,6,1490.0,0.0,1948.0,0.0,47.6933,-122.361,2014
215000.0,3,1,1500.0,15000.0,1,0.0,0,3,7,1500.0,0.0,1952.0,0.0,47.3926,-122.208,2014
