price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,yr_sold,eff_built
695000.0,3,2,2600.0,220300.0,1,0.0,0,5,8,2120.0,480.0,1977.0,0.0,47.4562,-122.016,2015,43
435000.0,3,1,1270.0,4000.0,1,0.0,2,3,7,1270.0,0.0,1928.0,0.0,47.5695,-122.376,2014,92
540000.0,3,1,1300.0,62290.0,1,0.0,0,3,7,1300.0,0.0,1983.0,0.0,47.6529,-121.979,2014,37
425000.0,3,2,1790.0,10209.0,1,0.0,0,3,7,1290.0,500.0,1967.0,0.0,47.7492,-122.086,2014,53
490000.0,3,2,1930.0,7266.0,2,0.0,0,3,8,1930.0,0.0,2005.0,0.0,47.7191,-122.309,2014,15
220000.0,4,1,1200.0,6000.0,1,0.0,0,3,6,1200.0,0.0,1923.0,0.0,47.5307,-122.352,2014,97
540000.0,4,2,2050.0,3784.0,2,0.0,0,3,8,2050.0,0.0,2001.0,0.0,47.7189,-122.181,2015,19
670000.0,3,1,1710.0,6195.0,1,0.0,0,3,7,1410.0,300.0,1946.0,0.0,47.6706,-122.265,2014,74
667500.0,3,1,2130.0,20423.0,1,0.0,0,3,9,2130.0,0.0,1953.0,0.0,47.6339,-122.192,2014,67
585000.0,3,3,1700.0,2197.0,2,0.0,0,3,8,1260.0,440.0,2010.0,0.0,47.5767,-122.41,2014,10
225000.0,3,1,1390.0,12500.0,1,0.0,0,4,6,1390.0,0.0,1976.0,0.0,47.6496,-121.908,2014,44
375000.0,3,1,1230.0,9877.0,1,0.0,0,3,7,1230.0,0.0,1954.0,0.0,47.5745,-122.136,2014,66
335000.0,3,2,1490.0,8847.0,1,0.0,0,4,7,1490.0,0.0,1967.0,0.0,47.7639,-122.363,2014,53
680000.0,5,3,2440.0,15815.0,2,0.0,0,3,8,1990.0,450.0,2014.0,0.0,47.774,-122.28,2015,6
600000.0,3,1,970.0,4800.0,1,0.0,0,3,6,970.0,0.0,1950.0,0.0,47.6212,-122.298,2015,70
161000.0,4,2,1700.0,8043.0,1,0.0,0,3,7,850.0,850.0,1954.0,0.0,47.4758,-122.288,2014,66
220000.0,4,2,1700.0,8043.0,1,0.0,0,3,7,850.0,850.0,1954.0,0.0,47.4758,-122.288,2015,66
420000.0,3,1,1720.0,5000.0,1,0.0,0,3,8,1720.0,0.0,1932.0,2009.0,47.738,-121.983,2014,11
710000.0,3,1,1400.0,2250.0,1,0.0,0,3,7,1400.0,0.0,1909.0,0.0,47.6373,-122.358,2015,111
626000.0,4,2,2570.0,7221.0,1,0.0,0,4,8,1570.0,1000.0,1958.0,0.0,47.6921,-122.387,2015,62
279500.0,3,1,1200.0,8040.0,1,0.0,0,4,7,1200.0,0.0,1959.0,0.0,47.4901,-122.341,2014,61
1610000.0,4,3,4390.0,11600.0,2,0.0,3,3,11,3060.0,1330.0,1990.0,0.0,47.5862,-122.246,2014,30
325000.0,2,1,1080.0,5000.0,1,0.0,0,3,7,1080.0,0.0,1954.0,0.0,47.5682,-122.359,2014,66
380000.0,4,2,1860.0,7980.0,1,0.0,0,4,8,1860.0,0.0,1966.0,0.0,47.4524,-122.15,2014,54
470000.0,4,2,2150.0,9820.0,1,0.0,0,4,8,1220.0,930.0,1979.0,0.0,47.7758,-122.2,2014,41
363000.0,4,3,2250.0,12142.0,2,0.0,0,3,8,2250.0,0.0,1986.0,0.0,47.4338,-122.16,2014,34
245000.0,4,2,2050.0,7700.0,2,0.0,0,3,7,2050.0,0.0,1977.0,0.0,47.3009,-122.375,2015,43
525000.0,3,1,1010.0,3520.0,1,0.0,0,3,7,1010.0,0.0,1902.0,0.0,47.6208,-122.319,2015,118
1700000.0,5,3,5850.0,22885.0,2,0.0,2,4,11,4670.0,1180.0,1978.0,0.0,47.606,-122.211,2014,42
658500.0,4,2,1900.0,5000.0,1,0.0,0,3,7,1400.0,500.0,1963.0,0.0,47.6456,-122.387,2015,57
680000.0,2,1,1020.0,8442.0,1,0.0,4,4,7,920.0,100.0,1941.0,0.0,47.5145,-122.391,2015,79
835000.0,4,2,3390.0,16025.0,2,0.0,0,4,10,3390.0,0.0,1987.0,0.0,47.7222,-122.056,2015,33
595000.0,4,2,1990.0,2175.0,2,0.0,0,3,8,1680.0,310.0,2005.0,0.0,47.6696,-122.371,2014,15
419000.0,4,2,3190.0,4980.0,2,0.0,0,3,9,3190.0,0.0,2005.0,0.0,47.3657,-122.034,2015,15
198900.0,2,1,1210.0,18700.0,1,0.0,0,4,7,1210.0,0.0,1940.0,0.0,47.3752,-122.166,2014,80
1085000.0,4,3,3740.0,12080.0,1,0.0,0,3,10,2000.0,1740.0,1988.0,0.0,47.7214,-122.056,2014,32
500000.0,3,3,2150.0,4368.0,2,0.0,0,3,8,1610.0,540.0,1998.0,0.0,47.6213,-122.065,2015,22
575000.0,4,1,2440.0,8100.0,1,0.0,0,4,9,1620.0,820.0,1960.0,0.0,47.7201,-122.361,2014,60
324950.0,2,1,1230.0,1516.0,3,0.0,0,3,8,1230.0,0.0,2000.0,0.0,47.7265,-122.314,2015,20
259000.0,3,2,2740.0,7980.0,2,0.0,0,4,7,2740.0,0.0,1964.0,0.0,47.473,-122.3,2015,56
551000.0,2,2,2260.0,9604.0,1,0.0,0,3,9,2260.0,0.0,1990.0,0.0,47.7718,-122.208,2014,30
488000.0,2,1,1000.0,5125.0,1,0.0,0,3,7,1000.0,0.0,1942.0,1968.0,47.6926,-122.347,2014,52
635000.0,4,2,2350.0,46173.0,2,0.0,0,4,8,2350.0,0.0,1980.0,0.0,47.6657,-122.067,2015,40
395000.0,3,2,2300.0,8938.0,2,0.0,0,3,9,2300.0,0.0,1989.0,0.0,47.4181,-122.211,2015,31
370000.0,3,1,1440.0,8287.0,1,0.0,0,4,7,1440.0,0.0,1928.0,0.0,47.7438,-122.315,2014,92
675000.0,4,3,2780.0,5000.0,1,0.0,0,5,7,1710.0,1070.0,1919.0,0.0,47.5721,-122.381,2014,101
402000.0,3,1,1200.0,6825.0,1,0.0,0,3,7,1200.0,0.0,1954.0,2013.0,47.7491,-122.353,2015,7
825000.0,3,2,3040.0,24192.0,2,0.0,0,4,10,3040.0,0.0,1987.0,0.0,47.7108,-122.225,2014,33
579000.0,3,2,2660.0,223027.0,1,0.0,0,3,8,1330.0,1330.0,1962.0,2015.0,47.4127,-122.071,2015,5
455000.0,5,2,1510.0,3000.0,2,0.0,0,3,6,1510.0,0.0,1983.0,0.0,47.6029,-122.304,2015,37
265000.0,3,2,1780.0,6527.0,2,0.0,0,3,8,1780.0,0.0,1989.0,0.0,47.2578,-122.217,2014,31
713500.0,5,2,2920.0,9163.0,1,0.0,0,4,8,1520.0,1400.0,1976.0,0.0,47.5668,-122.169,2014,44
240000.0,3,1,1550.0,12670.0,1,0.0,0,4,7,1550.0,0.0,1962.0,0.0,47.5024,-122.169,2015,58
570000.0,4,3,2710.0,217800.0,2,0.0,0,3,9,2710.0,0.0,2006.0,0.0,47.2411,-121.932,2014,14
243800.0,3,1,1140.0,27760.0,1,0.0,0,4,6,1140.0,0.0,1981.0,0.0,47.5372,-121.972,2014,39
543000.0,2,1,940.0,3864.0,1,0.0,0,4,8,940.0,0.0,1918.0,0.0,47.6631,-122.345,2014,102
1010000.0,3,2,2160.0,7500.0,2,0.0,0,3,10,2160.0,0.0,1982.0,0.0,47.6232,-122.299,2014,38
625000.0,4,2,2470.0,17008.0,2,0.0,0,4,8,2470.0,0.0,1979.0,0.0,47.5924,-122.048,2014,41
459950.0,4,2,2800.0,6567.0,2,0.0,0,3,9,2800.0,0.0,2006.0,0.0,47.3555,-122.002,2014,14
370000.0,4,2,2420.0,39704.0,1,0.0,0,3,9,2420.0,0.0,1985.0,0.0,47.4053,-122.03,2014,35
150000.0,4,2,1460.0,7254.0,1,0.0,0,3,6,1460.0,0.0,1959.0,0.0,47.5056,-122.254,2014,61
683500.0,3,1,1820.0,5756.0,1,0.0,0,3,7,1640.0,180.0,1946.0,0.0,47.6479,-122.367,2014,74
499950.0,3,2,1520.0,2208.0,2,0.0,0,3,8,1040.0,480.0,2007.0,0.0,47.6419,-122.374,2014,13
255000.0,2,1,1320.0,9967.0,1,0.0,0,3,6,940.0,380.0,1919.0,0.0,47.5693,-122.296,2014,101
279000.0,3,2,1920.0,7779.0,2,0.0,0,3,7,1920.0,0.0,1989.0,0.0,47.4024,-122.171,2015,31
910000.0,5,3,2640.0,5096.0,2,0.0,0,3,10,2640.0,0.0,2009.0,0.0,47.6809,-122.288,2014,11
699000.0,4,2,2650.0,7945.0,2,0.0,0,3,9,2650.0,0.0,2006.0,0.0,47.7113,-122.296,2014,14
1651000.0,4,3,3640.0,13530.0,1,0.0,0,3,9,2570.0,1070.0,1924.0,2000.0,47.6293,-122.238,2015,20
248000.0,3,1,1420.0,8800.0,1,0.0,0,4,6,1090.0,330.0,1981.0,0.0,47.3746,-122.181,2015,39
429000.0,3,1,1540.0,37950.0,1,0.0,0,4,7,1090.0,450.0,1959.0,0.0,47.3259,-122.289,2014,61
685000.0,4,1,1550.0,15239.0,1,1.0,4,3,6,1370.0,180.0,1930.0,0.0,47.4502,-122.378,2014,90
316000.0,2,1,730.0,5040.0,1,0.0,0,3,6,730.0,0.0,1927.0,0.0,47.5387,-122.374,2014,93
410000.0,2,1,2020.0,7540.0,1,0.0,0,3,7,1010.0,1010.0,1921.0,0.0,47.5359,-122.28,2015,99
299000.0,3,1,1200.0,15843.0,1,0.0,2,3,7,1200.0,0.0,1955.0,0.0,47.4991,-121.779,2014,65
559000.0,2,1,1240.0,6400.0,1,0.0,1,4,7,1060.0,180.0,1938.0,0.0,47.5493,-122.377,2014,82
575000.0,3,2,2680.0,100188.0,2,0.0,0,4,8,1580.0,1100.0,1978.0,0.0,47.4776,-122.02,2014,42
602000.0,3,2,1640.0,3804.0,2,0.0,0,3,8,1640.0,0.0,1998.0,0.0,47.6103,-122.3,2014,22
492000.0,4,2,1640.0,5000.0,2,0.0,0,3,7,1640.0,0.0,1907.0,1983.0,47.6662,-122.365,2014,37
293500.0,3,2,1610.0,5024.0,2,0.0,0,3,7,1610.0,0.0,2004.0,0.0,47.3833,-122.043,2015,16
481000.0,3,2,2290.0,14810.0,1,0.0,0,5,7,1400.0,890.0,1967.0,0.0,47.5343,-122.185,2014,53
311100.0,4,2,2130.0,8078.0,1,0.0,0,4,7,1380.0,750.0,1977.0,0.0,47.4482,-122.209,2014,43
375000.0,3,1,2140.0,13598.0,1,0.0,0,4,7,1620.0,520.0,1970.0,0.0,47.7139,-121.321,2015,50
1075000.0,3,3,4020.0,435600.0,1,0.0,2,3,10,4020.0,0.0,1999.0,0.0,47.4418,-121.731,2015,21
500000.0,5,2,2030.0,8400.0,1,0.0,0,3,7,1330.0,700.0,1968.0,0.0,47.6713,-122.152,2015,52
553000.0,3,1,1380.0,6250.0,1,0.0,0,4,7,1380.0,0.0,1918.0,0.0,47.5514,-122.385,2015,102
760000.0,3,2,1780.0,1750.0,1,0.0,2,3,8,1400.0,380.0,1927.0,2014.0,47.6797,-122.357,2014,6
589500.0,4,1,1440.0,3200.0,1,0.0,1,4,7,960.0,480.0,1960.0,0.0,47.5269,-122.383,2015,60
840000.0,5,2,2790.0,20824.0,1,0.0,0,3,9,1680.0,1110.0,1959.0,0.0,47.6948,-122.282,2014,61
2546000.0,4,3,4190.0,8805.0,2,0.0,2,5,9,3490.0,700.0,1928.0,0.0,47.6181,-122.284,2014,92
1275000.0,3,2,3870.0,46609.0,2,0.0,3,3,9,3870.0,0.0,1997.0,0.0,47.5966,-122.112,2014,23
260000.0,3,2,1850.0,7875.0,1,0.0,0,3,7,1250.0,600.0,1968.0,0.0,47.434,-122.171,2014,52
430000.0,3,2,1550.0,1469.0,3,0.0,0,3,8,1550.0,0.0,2004.0,0.0,47.6911,-122.341,2014,16
781000.0,3,2,1920.0,1896.0,3,0.0,3,3,8,1920.0,0.0,2000.0,0.0,47.6616,-122.356,2015,20
280000.0,2,1,790.0,13170.0,1,0.0,0,3,6,790.0,0.0,1947.0,0.0,47.5487,-122.357,2015,73
392000.0,5,2,3740.0,32481.0,1,0.0,0,3,8,2240.0,1500.0,1958.0,0.0,47.3965,-122.314,2014,62
466200.0,3,1,1340.0,8856.0,1,0.0,0,4,7,1340.0,0.0,1959.0,0.0,47.6094,-122.126,2015,61
641000.0,3,1,1620.0,3975.0,1,0.0,0,5,7,940.0,680.0,1926.0,0.0,47.6786,-122.368,2014,94
350000.0,3,1,1680.0,8010.0,1,0.0,0,3,7,840.0,840.0,1951.0,0.0,47.6993,-122.376,2015,69
450000.0,3,2,1610.0,4364.0,2,0.0,0,3,8,1610.0,0.0,1996.0,0.0,47.5672,-122.004,2015,24
1800000.0,4,3,4460.0,16953.0,1,0.0,0,3,9,2550.0,1910.0,1962.0,1994.0,47.6338,-122.232,2014,26
185000.0,3,1,1200.0,1848.0,2,0.0,0,3,8,1200.0,0.0,1966.0,0.0,47.4658,-122.191,2015,54
290000.0,2,1,1250.0,12507.0,1,0.0,0,5,7,1250.0,0.0,1958.0,0.0,47.4972,-122.176,2015,62
964000.0,3,2,3630.0,9475.0,2,0.0,0,3,11,3630.0,0.0,1999.0,0.0,47.6544,-122.085,2015,21
2000000.0,4,3,4260.0,18000.0,2,0.0,2,3,11,4260.0,0.0,2000.0,0.0,47.5355,-122.24,2014,20
545000.0,3,2,2180.0,15693.0,1,0.0,0,4,8,1850.0,330.0,1979.0,0.0,47.592,-122.082,2014,41
609950.0,3,2,1760.0,10350.0,1,0.0,0,4,7,1330.0,430.0,1979.0,0.0,47.6605,-122.188,2015,41
605000.0,4,2,1820.0,7626.0,1,0.0,0,5,7,990.0,830.0,1941.0,0.0,47.6878,-122.342,2014,79
550000.0,4,2,2120.0,9163.0,1,0.0,0,4,8,1450.0,670.0,1961.0,0.0,47.5551,-122.172,2014,59
905000.0,4,2,2730.0,4268.0,2,0.0,1,3,9,2730.0,0.0,2009.0,0.0,47.6397,-122.395,2015,11
384200.0,3,2,2430.0,7613.0,2,0.0,0,4,8,2430.0,0.0,1986.0,0.0,47.4383,-122.135,2014,34
370000.0,3,1,1170.0,1105.0,1,0.0,0,3,7,1170.0,0.0,1965.0,0.0,47.5448,-122.375,2014,55
717500.0,3,1,2090.0,4000.0,1,0.0,2,3,8,1890.0,200.0,1931.0,0.0,47.6393,-122.392,2014,89
1999000.0,4,3,3910.0,7500.0,2,0.0,2,4,11,2550.0,1360.0,1933.0,0.0,47.6448,-122.409,2015,87
365500.0,2,1,1140.0,15624.0,1,0.0,0,4,6,1140.0,0.0,1909.0,0.0,47.7673,-122.367,2014,111
580000.0,2,1,1460.0,5700.0,1,0.0,0,3,7,1460.0,0.0,1912.0,0.0,47.6838,-122.312,2015,108
415000.0,4,1,2700.0,14760.0,1,0.0,0,5,9,2700.0,0.0,1940.0,0.0,47.1996,-122.003,2014,80
272000.0,2,1,670.0,6300.0,1,0.0,0,4,6,670.0,0.0,1942.0,0.0,47.5145,-122.374,2015,78
600000.0,3,1,1880.0,6360.0,1,0.0,0,4,7,1040.0,840.0,1945.0,0.0,47.6878,-122.286,2014,75
744000.0,4,3,1980.0,5352.0,2,0.0,0,3,8,1980.0,0.0,1941.0,2005.0,47.532,-122.385,2014,15
830000.0,3,3,2080.0,10521.0,1,0.0,0,3,9,2080.0,0.0,2004.0,0.0,47.6987,-122.228,2014,16
322000.0,3,3,1380.0,1225.0,3,0.0,0,3,7,1380.0,0.0,2000.0,0.0,47.7035,-122.351,2014,20
270000.0,3,2,1808.0,19200.0,1,0.0,0,3,8,1808.0,0.0,2005.0,0.0,47.2598,-122.281,2014,15
272450.0,3,1,1350.0,7973.0,1,0.0,0,3,7,1350.0,0.0,1954.0,0.0,47.4323,-122.292,2015,66
605000.0,3,3,1760.0,2114.0,2,0.0,0,3,7,1400.0,360.0,2008.0,0.0,47.6666,-122.37,2015,12
510000.0,3,1,1950.0,8325.0,1,0.0,0,4,7,1950.0,0.0,1962.0,0.0,47.7685,-122.2,2015,58
1125000.0,4,3,3170.0,4000.0,2,0.0,0,3,10,2340.0,830.0,1999.0,0.0,47.6265,-122.298,2015,21
1688000.0,4,2,3000.0,7500.0,2,0.0,0,3,9,3000.0,0.0,1937.0,1994.0,47.6571,-122.277,2014,26
162000.0,4,1,1460.0,16638.0,1,0.0,0,4,6,1460.0,0.0,1975.0,0.0,47.3431,-122.048,2015,45
337500.0,3,1,1350.0,5850.0,1,0.0,0,4,7,1050.0,300.0,1973.0,0.0,47.4225,-122.328,2015,47
312000.0,3,2,1470.0,7857.0,1,0.0,0,4,7,1180.0,290.0,1973.0,0.0,47.4547,-122.209,2015,47
740000.0,4,3,3350.0,199253.0,2,0.0,0,3,10,3350.0,0.0,2004.0,0.0,47.3602,-121.988,2014,16
700000.0,4,3,3350.0,199253.0,2,0.0,0,3,10,3350.0,0.0,2004.0,0.0,47.3602,-121.988,2015,16
328000.0,4,1,1360.0,8136.0,1,0.0,0,3,7,1360.0,0.0,1948.0,0.0,47.7366,-122.333,2014,72
241000.0,3,1,1020.0,7538.0,1,0.0,0,3,7,1020.0,0.0,1981.0,0.0,47.3587,-122.288,2015,39
265000.0,3,2,1840.0,6750.0,1,0.0,0,4,7,1270.0,570.0,1980.0,0.0,47.4075,-122.172,2014,40
246000.0,5,1,2030.0,10200.0,1,0.0,0,4,7,2030.0,0.0,1958.0,0.0,47.2867,-122.209,2015,62
271000.0,4,1,1490.0,9112.0,1,0.0,0,3,6,970.0,520.0,1940.0,0.0,47.4991,-122.345,2014,80
270000.0,2,1,2060.0,8398.0,1,0.0,0,3,7,1260.0,800.0,1962.0,0.0,47.509,-122.324,2014,58
395000.0,4,2,2240.0,7085.0,1,0.0,0,3,7,2240.0,0.0,1944.0,1992.0,47.7309,-122.305,2014,28
340000.0,3,2,1460.0,5715.0,1,0.0,0,3,7,1460.0,0.0,1957.0,2014.0,47.54,-122.276,2014,6
340000.0,3,1,2140.0,13260.0,1,0.0,0,3,7,1240.0,900.0,1948.0,0.0,47.5074,-122.353,2014,72
335000.0,2,2,1420.0,1246.0,2,0.0,0,3,8,1420.0,0.0,2007.0,0.0,47.5394,-122.368,2015,13
435000.0,2,1,1060.0,3036.0,1,0.0,0,4,6,1060.0,0.0,1943.0,0.0,47.6578,-122.324,2014,77
527950.0,4,1,1760.0,3600.0,1,0.0,0,5,7,880.0,880.0,1926.0,0.0,47.6889,-122.33,2014,94
600000.0,2,2,2320.0,18919.0,2,1.0,4,4,8,2320.0,0.0,1976.0,0.0,47.3905,-122.462,2015,44
667000.0,3,1,1770.0,3880.0,1,0.0,0,3,8,1300.0,470.0,1963.0,0.0,47.6846,-122.392,2014,57
1148000.0,10,5,4590.0,10920.0,1,0.0,2,3,9,2500.0,2090.0,2008.0,0.0,47.5861,-122.113,2014,12
417000.0,3,2,2040.0,11211.0,2,0.0,0,3,8,2040.0,0.0,2000.0,0.0,47.4867,-122.223,2015,20
451000.0,4,1,1260.0,7250.0,1,0.0,0,3,6,1260.0,0.0,1943.0,0.0,47.5267,-122.032,2015,77
580000.0,2,1,1650.0,9780.0,1,0.0,0,3,7,950.0,700.0,1943.0,0.0,47.6549,-122.394,2015,77
570000.0,4,2,2380.0,36446.0,2,0.0,0,4,8,2380.0,0.0,1977.0,0.0,47.7644,-122.072,2014,43
750000.0,5,3,2750.0,7500.0,2,0.0,1,3,7,2150.0,600.0,1937.0,1997.0,47.6636,-122.203,2014,23
685000.0,3,2,2810.0,7700.0,2,0.0,0,3,9,2810.0,0.0,2001.0,0.0,47.5464,-122.191,2014,19
275000.0,3,2,1340.0,9764.0,1,0.0,0,3,7,1340.0,0.0,1944.0,0.0,47.6786,-122.161,2014,76
739888.0,3,2,2420.0,43177.0,2,0.0,4,4,8,1690.0,730.0,1989.0,0.0,47.569,-122.058,2014,31
715000.0,2,2,2160.0,5581.0,1,0.0,0,3,8,2160.0,0.0,2002.0,0.0,47.7017,-122.023,2014,18
800000.0,4,2,2450.0,4400.0,1,0.0,0,3,7,1450.0,1000.0,1913.0,1980.0,47.6414,-122.327,2015,40
350000.0,3,1,1870.0,9000.0,1,0.0,0,3,7,1120.0,750.0,1923.0,0.0,47.5224,-122.318,2014,97
220000.0,3,1,1000.0,223462.0,1,0.0,2,4,6,1000.0,0.0,1933.0,0.0,47.2099,-122.043,2014,87
452500.0,3,2,2240.0,7791.0,2,0.0,0,3,7,2240.0,0.0,2002.0,0.0,47.5361,-121.88,2014,18
280000.0,4,2,2200.0,5893.0,2,0.0,0,3,7,2200.0,0.0,2008.0,0.0,47.3333,-122.055,2015,12
248000.0,1,1,790.0,12000.0,1,0.0,0,3,6,790.0,0.0,1918.0,0.0,47.5146,-122.265,2014,102
305000.0,2,1,890.0,7200.0,1,0.0,0,3,7,740.0,150.0,1949.0,0.0,47.6998,-122.278,2015,71
435010.0,3,1,1270.0,4000.0,1,0.0,0,3,7,1120.0,150.0,1954.0,0.0,47.5293,-122.354,2015,66
678100.0,3,1,1850.0,2860.0,1,0.0,0,5,8,1210.0,640.0,1931.0,0.0,47.5853,-122.39,2014,89
325000.0,3,2,1352.0,1694.0,3,0.0,0,3,8,1352.0,0.0,2007.0,0.0,47.7265,-122.315,2014,13
529950.0,3,2,1540.0,8400.0,1,0.0,0,3,7,1180.0,360.0,1968.0,0.0,47.6554,-122.129,2014,52
440000.0,3,1,1640.0,8529.0,1,0.0,0,5,7,1640.0,0.0,1951.0,0.0,47.7751,-122.32,2014,69
585000.0,3,1,1350.0,4800.0,1,0.0,0,3,7,1350.0,0.0,1928.0,0.0,47.5749,-122.412,2015,92
462608.0,3,2,2010.0,2778.0,2,0.0,0,3,8,1390.0,620.0,2014.0,0.0,47.5528,-121.999,2014,6
350500.0,3,1,2080.0,5200.0,1,0.0,0,3,7,1040.0,1040.0,1974.0,0.0,47.4738,-122.35,2015,46
210000.0,3,1,1040.0,8125.0,1,0.0,0,3,7,1040.0,0.0,1956.0,0.0,47.3171,-122.316,2014,64
510000.0,3,2,1890.0,5929.0,2,0.0,0,3,8,1890.0,0.0,1993.0,0.0,47.5697,-121.994,2015,27
280000.0,3,2,1810.0,7630.0,1,0.0,0,4,7,1810.0,0.0,1959.0,0.0,47.497,-122.18,2015,61
385000.0,3,1,1930.0,14389.0,1,0.0,0,3,7,1130.0,800.0,1963.0,1998.0,47.7733,-122.317,2015,22
349000.0,3,1,1010.0,8184.0,1,0.0,0,4,6,1010.0,0.0,1947.0,0.0,47.7416,-122.319,2014,73
252000.0,3,2,1740.0,10836.0,1,0.0,0,3,7,910.0,830.0,1981.0,0.0,47.3976,-122.166,2014,39
1100000.0,4,2,2910.0,8881.0,2,0.0,1,3,10,1940.0,970.0,1932.0,0.0,47.6424,-122.411,2014,88
375000.0,3,2,1330.0,8004.0,2,0.0,0,3,7,1330.0,0.0,1985.0,0.0,47.7098,-122.217,2014,35
336000.0,4,2,2210.0,11700.0,2,0.0,0,4,8,2210.0,0.0,1967.0,0.0,47.3648,-122.284,2014,53
732000.0,3,3,2670.0,6517.0,2,0.0,4,4,8,2020.0,650.0,1977.0,0.0,47.5702,-122.38,2014,43
200000.0,2,1,1000.0,6227.0,1,0.0,0,3,6,1000.0,0.0,1949.0,0.0,47.513,-122.333,2014,71
681716.0,4,2,3150.0,7277.0,2,0.0,0,3,9,3150.0,0.0,2006.0,0.0,47.5159,-122.202,2014,14
235000.0,3,1,1520.0,12246.0,1,0.0,0,4,6,1520.0,0.0,1971.0,0.0,47.3434,-122.049,2015,49
257500.0,3,1,1690.0,13825.0,1,0.0,0,3,7,1210.0,480.0,1955.0,0.0,47.4256,-122.322,2014,65
315000.0,3,1,1070.0,9497.0,1,0.0,0,3,7,1070.0,0.0,1955.0,0.0,47.7425,-122.23,2014,65
299950.0,3,1,910.0,8000.0,1,0.0,0,4,6,740.0,170.0,1950.0,0.0,47.7746,-122.378,2014,70
530000.0,4,2,2130.0,8640.0,1,0.0,0,3,7,1430.0,700.0,1969.0,0.0,47.7087,-122.198,2014,51
766500.0,2,1,2230.0,6930.0,1,0.0,0,4,8,1530.0,700.0,1947.0,0.0,47.6705,-122.277,2014,73
860000.0,4,2,3560.0,11119.0,1,0.0,2,3,10,2290.0,1270.0,1986.0,0.0,47.6456,-122.19,2014,34
690000.0,3,2,2590.0,4961.0,2,0.0,0,3,9,2590.0,0.0,1944.0,2007.0,47.5271,-122.381,2015,13
551000.0,4,1,2040.0,6348.0,1,0.0,0,3,7,1020.0,1020.0,1962.0,0.0,47.6964,-122.336,2015,58
530000.0,3,2,2100.0,20150.0,1,0.0,0,4,7,2100.0,0.0,1955.0,0.0,47.7206,-122.248,2014,65
568000.0,3,1,1340.0,7260.0,1,0.0,0,3,7,1340.0,0.0,1953.0,0.0,47.7016,-122.295,2015,67
749950.0,3,2,2770.0,10773.0,2,0.0,2,3,9,2770.0,0.0,1992.0,0.0,47.5754,-122.12,2014,28
535000.0,3,2,2400.0,12546.0,1,0.0,0,3,9,2400.0,0.0,1983.0,0.0,47.6317,-122.041,2014,37
234300.0,3,1,1140.0,9779.0,1,0.0,0,3,7,1140.0,0.0,1963.0,0.0,47.424,-122.201,2015,57
190000.0,2,1,930.0,11450.0,1,0.0,0,3,6,930.0,0.0,1946.0,0.0,47.4862,-122.264,2014,74
525000.0,4,1,1820.0,6600.0,1,0.0,0,5,7,1820.0,0.0,1960.0,0.0,47.606,-122.135,2014,60
610000.0,4,1,1390.0,3708.0,1,0.0,0,4,7,1390.0,0.0,1926.0,0.0,47.685,-122.363,2014,94
520000.0,3,2,1480.0,1165.0,3,0.0,0,3,8,1480.0,0.0,2006.0,0.0,47.6199,-122.3,2014,14
375000.0,2,1,760.0,6000.0,1,0.0,0,3,6,760.0,0.0,1942.0,0.0,47.646,-122.384,2015,78
600000.0,3,1,1580.0,7416.0,1,0.0,0,3,7,1150.0,430.0,1967.0,0.0,47.6056,-122.173,2014,53
664000.0,4,2,1870.0,16200.0,1,0.0,0,5,8,1250.0,620.0,1974.0,0.0,47.6651,-122.174,2014,46
698000.0,2,1,1510.0,4080.0,1,0.0,0,3,7,1010.0,500.0,1923.0,0.0,47.6742,-122.329,2015,97
418000.0,3,2,1250.0,1306.0,3,0.0,0,3,7,1250.0,0.0,2001.0,0.0,47.6705,-122.39,2014,19
271675.0,3,1,2140.0,13068.0,1,0.0,0,4,7,1460.0,680.0,1974.0,0.0,47.3099,-122.197,2014,46
450000.0,3,1,1540.0,9028.0,1,0.0,0,4,6,1540.0,0.0,1968.0,0.0,47.6698,-122.177,2015,52
759000.0,3,2,2950.0,78843.0,1,0.0,0,3,9,2950.0,0.0,2006.0,0.0,47.5917,-122.068,2014,14
599950.0,6,3,2020.0,4129.0,1,0.0,0,3,7,1230.0,790.0,1994.0,0.0,47.6648,-122.324,2015,26
810000.0,4,2,2820.0,5000.0,1,0.0,0,3,8,2170.0,650.0,1927.0,0.0,47.6376,-122.394,2015,93
331292.0,3,1,1660.0,10000.0,1,0.0,0,3,7,1660.0,0.0,1972.0,0.0,47.741,-121.978,2014,48
348000.0,3,1,1830.0,2417.0,1,0.0,0,3,7,930.0,900.0,1919.0,0.0,47.5723,-122.309,2015,101
435000.0,2,1,720.0,5600.0,1,0.0,0,4,7,720.0,0.0,1920.0,0.0,47.5641,-122.391,2014,100
530000.0,3,2,2160.0,9063.0,2,0.0,0,3,8,2160.0,0.0,1992.0,0.0,47.7296,-122.333,2015,28
227000.0,3,1,1510.0,9837.0,2,0.0,0,3,7,1510.0,0.0,1989.0,0.0,47.2576,-122.255,2014,31
285000.0,3,1,1870.0,42070.0,1,0.0,0,3,7,1870.0,0.0,1953.0,0.0,47.509,-122.313,2014,67
